epoca,a,b,mse
26473,2.0000018834,1.0259573574,0.2317260944
26474,2.0000018834,1.0259573574,0.2317260944
26475,2.0000018834,1.0259573574,0.2317260944
26476,2.0000018834,1.0259573574,0.2317260944
26477,2.0000018834,1.0259573574,0.2317260944
26478,2.0000018834,1.0259573574,0.2317260944
26479,2.0000018834,1.0259573574,0.2317260944
26480,2.0000018834,1.0259573574,0.2317260944
26481,2.0000018834,1.0259573574,0.2317260944
26482,2.0000018834,1.0259573574,0.2317260944
26483,2.0000018834,1.0259573574,0.2317260944
26484,2.0000018834,1.0259573574,0.2317260944
26485,2.0000018834,1.0259573574,0.2317260944
26486,2.0000018834,1.0259573574,0.2317260944
26487,2.0000018834,1.0259573574,0.2317260944
26488,2.0000018834,1.0259573574,0.2317260944
26489,2.0000018834,1.0259573574,0.2317260944
26490,2.0000018834,1.0259573574,0.2317260944
26491,2.0000018834,1.0259573574,0.2317260944
26492,2.0000018834,1.0259573574,0.2317260944
26493,2.0000018834,1.0259573574,0.2317260944
26494,2.0000018834,1.0259573574,0.2317260944
26495,2.0000018834,1.0259573574,0.2317260944
26496,2.0000018834,1.0259573574,0.2317260944
26497,2.0000018834,1.0259573574,0.2317260944
26498,2.0000018834,1.0259573574,0.2317260944
26499,2.0000018834,1.0259573574,0.2317260944
26500,2.0000018834,1.0259573574,0.2317260944
26501,2.0000018834,1.0259573574,0.2317260944
26502,2.0000018834,1.0259573574,0.2317260944
26503,2.0000018834,1.0259573574,0.2317260944
26504,2.0000018834,1.0259573574,0.2317260944
26505,2.0000018834,1.0259573574,0.2317260944
26506,2.0000018834,1.0259573574,0.2317260944
26507,2.0000018834,1.0259573574,0.2317260944
26508,2.0000018834,1.0259573574,0.2317260944
26509,2.0000018834,1.0259573574,0.2317260944
26510,2.0000018834,1.0259573574,0.2317260944
26511,2.0000018834,1.0259573574,0.2317260944
26512,2.0000018834,1.0259573574,0.2317260944
26513,2.0000018834,1.0259573574,0.2317260944
26514,2.0000018834,1.0259573574,0.2317260944
26515,2.0000018834,1.0259573574,0.2317260944
26516,2.0000018834,1.0259573574,0.2317260944
26517,2.0000018834,1.0259573574,0.2317260944
26518,2.0000018834,1.0259573574,0.2317260944
26519,2.0000018834,1.0259573574,0.2317260944
26520,2.0000018834,1.0259573574,0.2317260944
26521,2.0000018834,1.0259573574,0.2317260944
26522,2.0000018834,1.0259573574,0.2317260944
26523,2.0000018834,1.0259573574,0.2317260944
26524,2.0000018834,1.0259573574,0.2317260944
26525,2.0000018834,1.0259573574,0.2317260944
26526,2.0000018834,1.0259573574,0.2317260944
26527,2.0000018834,1.0259573574,0.2317260944
26528,2.0000018834,1.0259573574,0.2317260944
26529,2.0000018834,1.0259573574,0.2317260944
26530,2.0000018834,1.0259573574,0.2317260944
26531,2.0000018834,1.0259573574,0.2317260944
26532,2.0000018834,1.0259573574,0.2317260944
26533,2.0000018834,1.0259573574,0.2317260944
26534,2.0000018834,1.0259573574,0.2317260944
26535,2.0000018834,1.0259573574,0.2317260944
26536,2.0000018834,1.0259573574,0.2317260944
26537,2.0000018834,1.0259573574,0.2317260944
26538,2.0000018834,1.0259573574,0.2317260944
26539,2.0000018834,1.0259573574,0.2317260944
26540,2.0000018834,1.0259573574,0.2317260944
26541,2.0000018834,1.0259573574,0.2317260944
26542,2.0000018834,1.0259573574,0.2317260944
26543,2.0000018834,1.0259573574,0.2317260944
26544,2.0000018834,1.0259573574,0.2317260944
26545,2.0000018834,1.0259573574,0.2317260944
26546,2.0000018834,1.0259573574,0.2317260944
26547,2.0000018834,1.0259573574,0.2317260944
26548,2.0000018834,1.0259573574,0.2317260944
26549,2.0000018834,1.0259573574,0.2317260944
26550,2.0000018834,1.0259573574,0.2317260944
26551,2.0000018834,1.0259573574,0.2317260944
26552,2.0000018834,1.0259573574,0.2317260944
26553,2.0000018834,1.0259573574,0.2317260944
26554,2.0000018834,1.0259573574,0.2317260944
26555,2.0000018834,1.0259573574,0.2317260944
26556,2.0000018834,1.0259573574,0.2317260944
26557,2.0000018834,1.0259573574,0.2317260944
26558,2.0000018834,1.0259573574,0.2317260944
26559,2.0000018834,1.0259573574,0.2317260944
26560,2.0000018834,1.0259573574,0.2317260944
26561,2.0000018834,1.0259573574,0.2317260944
26562,2.0000018834,1.0259573574,0.2317260944
26563,2.0000018834,1.0259573574,0.2317260944
26564,2.0000018834,1.0259573574,0.2317260944
26565,2.0000018834,1.0259573574,0.2317260944
26566,2.0000018834,1.0259573574,0.2317260944
26567,2.0000018834,1.0259573574,0.2317260944
26568,2.0000018834,1.0259573574,0.2317260944
26569,2.0000018834,1.0259573574,0.2317260944
26570,2.0000018834,1.0259573574,0.2317260944
26571,2.0000018834,1.0259573574,0.2317260944
26572,2.0000018834,1.0259573574,0.2317260944
26573,2.0000018834,1.0259573574,0.2317260944
26574,2.0000018834,1.0259573574,0.2317260944
26575,2.0000018834,1.0259573574,0.2317260944
26576,2.0000018834,1.0259573574,0.2317260944
26577,2.0000018834,1.0259573574,0.2317260944
26578,2.0000018834,1.0259573574,0.2317260944
26579,2.0000018834,1.0259573574,0.2317260944
26580,2.0000018834,1.0259573574,0.2317260944
26581,2.0000018834,1.0259573574,0.2317260944
26582,2.0000018834,1.0259573574,0.2317260944
26583,2.0000018834,1.0259573574,0.2317260944
26584,2.0000018834,1.0259573574,0.2317260944
26585,2.0000018834,1.0259573574,0.2317260944
26586,2.0000018834,1.0259573574,0.2317260944
26587,2.0000018834,1.0259573574,0.2317260944
26588,2.0000018834,1.0259573574,0.2317260944
26589,2.0000018834,1.0259573574,0.2317260944
26590,2.0000018834,1.0259573574,0.2317260944
26591,2.0000018834,1.0259573574,0.2317260944
26592,2.0000018834,1.0259573574,0.2317260944
26593,2.0000018834,1.0259573574,0.2317260944
26594,2.0000018834,1.0259573574,0.2317260944
26595,2.0000018834,1.0259573574,0.2317260944
26596,2.0000018834,1.0259573574,0.2317260944
26597,2.0000018834,1.0259573574,0.2317260944
26598,2.0000018834,1.0259573574,0.2317260944
26599,2.0000018834,1.0259573574,0.2317260944
26600,2.0000018834,1.0259573574,0.2317260944
26601,2.0000018834,1.0259573574,0.2317260944
26602,2.0000018834,1.0259573574,0.2317260944
26603,2.0000018834,1.0259573574,0.2317260944
26604,2.0000018834,1.0259573574,0.2317260944
26605,2.0000018834,1.0259573574,0.2317260944
26606,2.0000018834,1.0259573574,0.2317260944
26607,2.0000018834,1.0259573574,0.2317260944
26608,2.0000018834,1.0259573574,0.2317260944
26609,2.0000018834,1.0259573574,0.2317260944
26610,2.0000018834,1.0259573574,0.2317260944
26611,2.0000018834,1.0259573574,0.2317260944
26612,2.0000018834,1.0259573574,0.2317260944
26613,2.0000018834,1.0259573574,0.2317260944
26614,2.0000018834,1.0259573574,0.2317260944
26615,2.0000018834,1.0259573574,0.2317260944
26616,2.0000018834,1.0259573574,0.2317260944
26617,2.0000018834,1.0259573574,0.2317260944
26618,2.0000018834,1.0259573574,0.2317260944
26619,2.0000018834,1.0259573574,0.2317260944
26620,2.0000018834,1.0259573574,0.2317260944
26621,2.0000018834,1.0259573574,0.2317260944
26622,2.0000018834,1.0259573574,0.2317260944
26623,2.0000018834,1.0259573574,0.2317260944
26624,2.0000018834,1.0259573574,0.2317260944
26625,2.0000018834,1.0259573574,0.2317260944
26626,2.0000018834,1.0259573574,0.2317260944
26627,2.0000018834,1.0259573574,0.2317260944
26628,2.0000018834,1.0259573574,0.2317260944
26629,2.0000018834,1.0259573574,0.2317260944
26630,2.0000018834,1.0259573574,0.2317260944
26631,2.0000018834,1.0259573574,0.2317260944
26632,2.0000018834,1.0259573574,0.2317260944
26633,2.0000018834,1.0259573574,0.2317260944
26634,2.0000018834,1.0259573574,0.2317260944
26635,2.0000018834,1.0259573574,0.2317260944
26636,2.0000018834,1.0259573574,0.2317260944
26637,2.0000018834,1.0259573574,0.2317260944
26638,2.0000018834,1.0259573574,0.2317260944
26639,2.0000018834,1.0259573574,0.2317260944
26640,2.0000018834,1.0259573574,0.2317260944
26641,2.0000018834,1.0259573574,0.2317260944
26642,2.0000018834,1.0259573574,0.2317260944
26643,2.0000018834,1.0259573574,0.2317260944
26644,2.0000018834,1.0259573574,0.2317260944
26645,2.0000018834,1.0259573574,0.2317260944
26646,2.0000018834,1.0259573574,0.2317260944
26647,2.0000018834,1.0259573574,0.2317260944
26648,2.0000018834,1.0259573574,0.2317260944
26649,2.0000018834,1.0259573574,0.2317260944
26650,2.0000018834,1.0259573574,0.2317260944
26651,2.0000018834,1.0259573574,0.2317260944
26652,2.0000018834,1.0259573574,0.2317260944
26653,2.0000018834,1.0259573574,0.2317260944
26654,2.0000018834,1.0259573574,0.2317260944
26655,2.0000018834,1.0259573574,0.2317260944
26656,2.0000018834,1.0259573574,0.2317260944
26657,2.0000018834,1.0259573574,0.2317260944
26658,2.0000018834,1.0259573574,0.2317260944
26659,2.0000018834,1.0259573574,0.2317260944
26660,2.0000018834,1.0259573574,0.2317260944
26661,2.0000018834,1.0259573574,0.2317260944
26662,2.0000018834,1.0259573574,0.2317260944
26663,2.0000018834,1.0259573574,0.2317260944
26664,2.0000018834,1.0259573574,0.2317260944
26665,2.0000018834,1.0259573574,0.2317260944
26666,2.0000018834,1.0259573574,0.2317260944
26667,2.0000018834,1.0259573574,0.2317260944
26668,2.0000018834,1.0259573574,0.2317260944
26669,2.0000018834,1.0259573574,0.2317260944
26670,2.0000018834,1.0259573574,0.2317260944
26671,2.0000018834,1.0259573574,0.2317260944
26672,2.0000018834,1.0259573574,0.2317260944
26673,2.0000018834,1.0259573574,0.2317260944
26674,2.0000018834,1.0259573574,0.2317260944
26675,2.0000018834,1.0259573574,0.2317260944
26676,2.0000018834,1.0259573574,0.2317260944
26677,2.0000018834,1.0259573574,0.2317260944
26678,2.0000018834,1.0259573574,0.2317260944
26679,2.0000018834,1.0259573574,0.2317260944
26680,2.0000018834,1.0259573574,0.2317260944
26681,2.0000018834,1.0259573574,0.2317260944
26682,2.0000018834,1.0259573574,0.2317260944
26683,2.0000018834,1.0259573574,0.2317260944
26684,2.0000018834,1.0259573574,0.2317260944
26685,2.0000018834,1.0259573574,0.2317260944
26686,2.0000018834,1.0259573574,0.2317260944
26687,2.0000018834,1.0259573574,0.2317260944
26688,2.0000018834,1.0259573574,0.2317260944
26689,2.0000018834,1.0259573574,0.2317260944
26690,2.0000018834,1.0259573574,0.2317260944
26691,2.0000018834,1.0259573574,0.2317260944
26692,2.0000018834,1.0259573574,0.2317260944
26693,2.0000018834,1.0259573574,0.2317260944
26694,2.0000018834,1.0259573574,0.2317260944
26695,2.0000018834,1.0259573574,0.2317260944
26696,2.0000018834,1.0259573574,0.2317260944
26697,2.0000018834,1.0259573574,0.2317260944
26698,2.0000018834,1.0259573574,0.2317260944
26699,2.0000018834,1.0259573574,0.2317260944
26700,2.0000018834,1.0259573574,0.2317260944
26701,2.0000018834,1.0259573574,0.2317260944
26702,2.0000018834,1.0259573574,0.2317260944
26703,2.0000018834,1.0259573574,0.2317260944
26704,2.0000018834,1.0259573574,0.2317260944
26705,2.0000018834,1.0259573574,0.2317260944
26706,2.0000018834,1.0259573574,0.2317260944
26707,2.0000018834,1.0259573574,0.2317260944
26708,2.0000018834,1.0259573574,0.2317260944
26709,2.0000018834,1.0259573574,0.2317260944
26710,2.0000018834,1.0259573574,0.2317260944
26711,2.0000018834,1.0259573574,0.2317260944
26712,2.0000018834,1.0259573574,0.2317260944
26713,2.0000018834,1.0259573574,0.2317260944
26714,2.0000018834,1.0259573574,0.2317260944
26715,2.0000018834,1.0259573574,0.2317260944
26716,2.0000018834,1.0259573574,0.2317260944
26717,2.0000018834,1.0259573574,0.2317260944
26718,2.0000018834,1.0259573574,0.2317260944
26719,2.0000018834,1.0259573574,0.2317260944
26720,2.0000018834,1.0259573574,0.2317260944
26721,2.0000018834,1.0259573574,0.2317260944
26722,2.0000018834,1.0259573574,0.2317260944
26723,2.0000018834,1.0259573574,0.2317260944
26724,2.0000018834,1.0259573574,0.2317260944
26725,2.0000018834,1.0259573574,0.2317260944
26726,2.0000018834,1.0259573574,0.2317260944
26727,2.0000018834,1.0259573574,0.2317260944
26728,2.0000018834,1.0259573574,0.2317260944
26729,2.0000018834,1.0259573574,0.2317260944
26730,2.0000018834,1.0259573574,0.2317260944
26731,2.0000018834,1.0259573574,0.2317260944
26732,2.0000018834,1.0259573574,0.2317260944
26733,2.0000018834,1.0259573574,0.2317260944
26734,2.0000018834,1.0259573574,0.2317260944
26735,2.0000018834,1.0259573574,0.2317260944
26736,2.0000018834,1.0259573574,0.2317260944
26737,2.0000018834,1.0259573574,0.2317260944
26738,2.0000018834,1.0259573574,0.2317260944
26739,2.0000018834,1.0259573574,0.2317260944
26740,2.0000018834,1.0259573574,0.2317260944
26741,2.0000018834,1.0259573574,0.2317260944
26742,2.0000018834,1.0259573574,0.2317260944
26743,2.0000018834,1.0259573574,0.2317260944
26744,2.0000018834,1.0259573574,0.2317260944
26745,2.0000018834,1.0259573574,0.2317260944
26746,2.0000018834,1.0259573574,0.2317260944
26747,2.0000018834,1.0259573574,0.2317260944
26748,2.0000018834,1.0259573574,0.2317260944
26749,2.0000018834,1.0259573574,0.2317260944
26750,2.0000018834,1.0259573574,0.2317260944
26751,2.0000018834,1.0259573574,0.2317260944
26752,2.0000018834,1.0259573574,0.2317260944
26753,2.0000018834,1.0259573574,0.2317260944
26754,2.0000018834,1.0259573574,0.2317260944
26755,2.0000018834,1.0259573574,0.2317260944
26756,2.0000018834,1.0259573574,0.2317260944
26757,2.0000018834,1.0259573574,0.2317260944
26758,2.0000018834,1.0259573574,0.2317260944
26759,2.0000018834,1.0259573574,0.2317260944
26760,2.0000018834,1.0259573574,0.2317260944
26761,2.0000018834,1.0259573574,0.2317260944
26762,2.0000018834,1.0259573574,0.2317260944
26763,2.0000018834,1.0259573574,0.2317260944
26764,2.0000018834,1.0259573574,0.2317260944
26765,2.0000018834,1.0259573574,0.2317260944
26766,2.0000018834,1.0259573574,0.2317260944
26767,2.0000018834,1.0259573574,0.2317260944
26768,2.0000018834,1.0259573574,0.2317260944
26769,2.0000018834,1.0259573574,0.2317260944
26770,2.0000018834,1.0259573574,0.2317260944
26771,2.0000018834,1.0259573574,0.2317260944
26772,2.0000018834,1.0259573574,0.2317260944
26773,2.0000018834,1.0259573574,0.2317260944
26774,2.0000018834,1.0259573574,0.2317260944
26775,2.0000018834,1.0259573574,0.2317260944
26776,2.0000018834,1.0259573574,0.2317260944
26777,2.0000018834,1.0259573574,0.2317260944
26778,2.0000018834,1.0259573574,0.2317260944
26779,2.0000018834,1.0259573574,0.2317260944
26780,2.0000018834,1.0259573574,0.2317260944
26781,2.0000018834,1.0259573574,0.2317260944
26782,2.0000018834,1.0259573574,0.2317260944
26783,2.0000018834,1.0259573574,0.2317260944
26784,2.0000018834,1.0259573574,0.2317260944
26785,2.0000018834,1.0259573574,0.2317260944
26786,2.0000018834,1.0259573574,0.2317260944
26787,2.0000018834,1.0259573574,0.2317260944
26788,2.0000018834,1.0259573574,0.2317260944
26789,2.0000018834,1.0259573574,0.2317260944
26790,2.0000018834,1.0259573574,0.2317260944
26791,2.0000018834,1.0259573574,0.2317260944
26792,2.0000018834,1.0259573574,0.2317260944
26793,2.0000018834,1.0259573574,0.2317260944
26794,2.0000018834,1.0259573574,0.2317260944
26795,2.0000018834,1.0259573574,0.2317260944
26796,2.0000018834,1.0259573574,0.2317260944
26797,2.0000018834,1.0259573574,0.2317260944
26798,2.0000018834,1.0259573574,0.2317260944
26799,2.0000018834,1.0259573574,0.2317260944
26800,2.0000018834,1.0259573574,0.2317260944
26801,2.0000018834,1.0259573574,0.2317260944
26802,2.0000018834,1.0259573574,0.2317260944
26803,2.0000018834,1.0259573574,0.2317260944
26804,2.0000018834,1.0259573574,0.2317260944
26805,2.0000018834,1.0259573574,0.2317260944
26806,2.0000018834,1.0259573574,0.2317260944
26807,2.0000018834,1.0259573574,0.2317260944
26808,2.0000018834,1.0259573574,0.2317260944
26809,2.0000018834,1.0259573574,0.2317260944
26810,2.0000018834,1.0259573574,0.2317260944
26811,2.0000018834,1.0259573574,0.2317260944
26812,2.0000018834,1.0259573574,0.2317260944
26813,2.0000018834,1.0259573574,0.2317260944
26814,2.0000018834,1.0259573574,0.2317260944
26815,2.0000018834,1.0259573574,0.2317260944
26816,2.0000018834,1.0259573574,0.2317260944
26817,2.0000018834,1.0259573574,0.2317260944
26818,2.0000018834,1.0259573574,0.2317260944
26819,2.0000018834,1.0259573574,0.2317260944
26820,2.0000018834,1.0259573574,0.2317260944
26821,2.0000018834,1.0259573574,0.2317260944
26822,2.0000018834,1.0259573574,0.2317260944
26823,2.0000018834,1.0259573574,0.2317260944
26824,2.0000018834,1.0259573574,0.2317260944
26825,2.0000018834,1.0259573574,0.2317260944
26826,2.0000018834,1.0259573574,0.2317260944
26827,2.0000018834,1.0259573574,0.2317260944
26828,2.0000018834,1.0259573574,0.2317260944
26829,2.0000018834,1.0259573574,0.2317260944
26830,2.0000018834,1.0259573574,0.2317260944
26831,2.0000018834,1.0259573574,0.2317260944
26832,2.0000018834,1.0259573574,0.2317260944
26833,2.0000018834,1.0259573574,0.2317260944
26834,2.0000018834,1.0259573574,0.2317260944
26835,2.0000018834,1.0259573574,0.2317260944
26836,2.0000018834,1.0259573574,0.2317260944
26837,2.0000018834,1.0259573574,0.2317260944
26838,2.0000018834,1.0259573574,0.2317260944
26839,2.0000018834,1.0259573574,0.2317260944
26840,2.0000018834,1.0259573574,0.2317260944
26841,2.0000018834,1.0259573574,0.2317260944
26842,2.0000018834,1.0259573574,0.2317260944
26843,2.0000018834,1.0259573574,0.2317260944
26844,2.0000018834,1.0259573574,0.2317260944
26845,2.0000018834,1.0259573574,0.2317260944
26846,2.0000018834,1.0259573574,0.2317260944
26847,2.0000018834,1.0259573574,0.2317260944
26848,2.0000018834,1.0259573574,0.2317260944
26849,2.0000018834,1.0259573574,0.2317260944
26850,2.0000018834,1.0259573574,0.2317260944
26851,2.0000018834,1.0259573574,0.2317260944
26852,2.0000018834,1.0259573574,0.2317260944
26853,2.0000018834,1.0259573574,0.2317260944
26854,2.0000018834,1.0259573574,0.2317260944
26855,2.0000018834,1.0259573574,0.2317260944
26856,2.0000018834,1.0259573574,0.2317260944
26857,2.0000018834,1.0259573574,0.2317260944
26858,2.0000018834,1.0259573574,0.2317260944
26859,2.0000018834,1.0259573574,0.2317260944
26860,2.0000018834,1.0259573574,0.2317260944
26861,2.0000018834,1.0259573574,0.2317260944
26862,2.0000018834,1.0259573574,0.2317260944
26863,2.0000018834,1.0259573574,0.2317260944
26864,2.0000018834,1.0259573574,0.2317260944
26865,2.0000018834,1.0259573574,0.2317260944
26866,2.0000018834,1.0259573574,0.2317260944
26867,2.0000018834,1.0259573574,0.2317260944
26868,2.0000018834,1.0259573574,0.2317260944
26869,2.0000018834,1.0259573574,0.2317260944
26870,2.0000018834,1.0259573574,0.2317260944
26871,2.0000018834,1.0259573574,0.2317260944
26872,2.0000018834,1.0259573574,0.2317260944
26873,2.0000018834,1.0259573574,0.2317260944
26874,2.0000018834,1.0259573574,0.2317260944
26875,2.0000018834,1.0259573574,0.2317260944
26876,2.0000018834,1.0259573574,0.2317260944
26877,2.0000018834,1.0259573574,0.2317260944
26878,2.0000018834,1.0259573574,0.2317260944
26879,2.0000018834,1.0259573574,0.2317260944
26880,2.0000018834,1.0259573574,0.2317260944
26881,2.0000018834,1.0259573574,0.2317260944
26882,2.0000018834,1.0259573574,0.2317260944
26883,2.0000018834,1.0259573574,0.2317260944
26884,2.0000018834,1.0259573574,0.2317260944
26885,2.0000018834,1.0259573574,0.2317260944
26886,2.0000018834,1.0259573574,0.2317260944
26887,2.0000018834,1.0259573574,0.2317260944
26888,2.0000018834,1.0259573574,0.2317260944
26889,2.0000018834,1.0259573574,0.2317260944
26890,2.0000018834,1.0259573574,0.2317260944
26891,2.0000018834,1.0259573574,0.2317260944
26892,2.0000018834,1.0259573574,0.2317260944
26893,2.0000018834,1.0259573574,0.2317260944
26894,2.0000018834,1.0259573574,0.2317260944
26895,2.0000018834,1.0259573574,0.2317260944
26896,2.0000018834,1.0259573574,0.2317260944
26897,2.0000018834,1.0259573574,0.2317260944
26898,2.0000018834,1.0259573574,0.2317260944
26899,2.0000018834,1.0259573574,0.2317260944
26900,2.0000018834,1.0259573574,0.2317260944
26901,2.0000018834,1.0259573574,0.2317260944
26902,2.0000018834,1.0259573574,0.2317260944
26903,2.0000018834,1.0259573574,0.2317260944
26904,2.0000018834,1.0259573574,0.2317260944
26905,2.0000018834,1.0259573574,0.2317260944
26906,2.0000018834,1.0259573574,0.2317260944
26907,2.0000018834,1.0259573574,0.2317260944
26908,2.0000018834,1.0259573574,0.2317260944
26909,2.0000018834,1.0259573574,0.2317260944
26910,2.0000018834,1.0259573574,0.2317260944
26911,2.0000018834,1.0259573574,0.2317260944
26912,2.0000018834,1.0259573574,0.2317260944
26913,2.0000018834,1.0259573574,0.2317260944
26914,2.0000018834,1.0259573574,0.2317260944
26915,2.0000018834,1.0259573574,0.2317260944
26916,2.0000018834,1.0259573574,0.2317260944
26917,2.0000018834,1.0259573574,0.2317260944
26918,2.0000018834,1.0259573574,0.2317260944
26919,2.0000018834,1.0259573574,0.2317260944
26920,2.0000018834,1.0259573574,0.2317260944
26921,2.0000018834,1.0259573574,0.2317260944
26922,2.0000018834,1.0259573574,0.2317260944
26923,2.0000018834,1.0259573574,0.2317260944
26924,2.0000018834,1.0259573574,0.2317260944
26925,2.0000018834,1.0259573574,0.2317260944
26926,2.0000018834,1.0259573574,0.2317260944
26927,2.0000018834,1.0259573574,0.2317260944
26928,2.0000018834,1.0259573574,0.2317260944
26929,2.0000018834,1.0259573574,0.2317260944
26930,2.0000018834,1.0259573574,0.2317260944
26931,2.0000018834,1.0259573574,0.2317260944
26932,2.0000018834,1.0259573574,0.2317260944
26933,2.0000018834,1.0259573574,0.2317260944
26934,2.0000018834,1.0259573574,0.2317260944
26935,2.0000018834,1.0259573574,0.2317260944
26936,2.0000018834,1.0259573574,0.2317260944
26937,2.0000018834,1.0259573574,0.2317260944
26938,2.0000018834,1.0259573574,0.2317260944
26939,2.0000018834,1.0259573574,0.2317260944
26940,2.0000018834,1.0259573574,0.2317260944
26941,2.0000018834,1.0259573574,0.2317260944
26942,2.0000018834,1.0259573574,0.2317260944
26943,2.0000018834,1.0259573574,0.2317260944
26944,2.0000018834,1.0259573574,0.2317260944
26945,2.0000018834,1.0259573574,0.2317260944
26946,2.0000018834,1.0259573574,0.2317260944
26947,2.0000018834,1.0259573574,0.2317260944
26948,2.0000018834,1.0259573574,0.2317260944
26949,2.0000018834,1.0259573574,0.2317260944
26950,2.0000018834,1.0259573574,0.2317260944
26951,2.0000018834,1.0259573574,0.2317260944
26952,2.0000018834,1.0259573574,0.2317260944
26953,2.0000018834,1.0259573574,0.2317260944
26954,2.0000018834,1.0259573574,0.2317260944
26955,2.0000018834,1.0259573574,0.2317260944
26956,2.0000018834,1.0259573574,0.2317260944
26957,2.0000018834,1.0259573574,0.2317260944
26958,2.0000018834,1.0259573574,0.2317260944
26959,2.0000018834,1.0259573574,0.2317260944
26960,2.0000018834,1.0259573574,0.2317260944
26961,2.0000018834,1.0259573574,0.2317260944
26962,2.0000018834,1.0259573574,0.2317260944
26963,2.0000018834,1.0259573574,0.2317260944
26964,2.0000018834,1.0259573574,0.2317260944
26965,2.0000018834,1.0259573574,0.2317260944
26966,2.0000018834,1.0259573574,0.2317260944
26967,2.0000018834,1.0259573574,0.2317260944
26968,2.0000018834,1.0259573574,0.2317260944
26969,2.0000018834,1.0259573574,0.2317260944
26970,2.0000018834,1.0259573574,0.2317260944
26971,2.0000018834,1.0259573574,0.2317260944
26972,2.0000018834,1.0259573574,0.2317260944
26973,2.0000018834,1.0259573574,0.2317260944
26974,2.0000018834,1.0259573574,0.2317260944
26975,2.0000018834,1.0259573574,0.2317260944
26976,2.0000018834,1.0259573574,0.2317260944
26977,2.0000018834,1.0259573574,0.2317260944
26978,2.0000018834,1.0259573574,0.2317260944
26979,2.0000018834,1.0259573574,0.2317260944
26980,2.0000018834,1.0259573574,0.2317260944
26981,2.0000018834,1.0259573574,0.2317260944
26982,2.0000018834,1.0259573574,0.2317260944
26983,2.0000018834,1.0259573574,0.2317260944
26984,2.0000018834,1.0259573574,0.2317260944
26985,2.0000018834,1.0259573574,0.2317260944
26986,2.0000018834,1.0259573574,0.2317260944
26987,2.0000018834,1.0259573574,0.2317260944
26988,2.0000018834,1.0259573574,0.2317260944
26989,2.0000018834,1.0259573574,0.2317260944
26990,2.0000018834,1.0259573574,0.2317260944
26991,2.0000018834,1.0259573574,0.2317260944
26992,2.0000018834,1.0259573574,0.2317260944
26993,2.0000018834,1.0259573574,0.2317260944
26994,2.0000018834,1.0259573574,0.2317260944
26995,2.0000018834,1.0259573574,0.2317260944
26996,2.0000018834,1.0259573574,0.2317260944
26997,2.0000018834,1.0259573574,0.2317260944
26998,2.0000018834,1.0259573574,0.2317260944
26999,2.0000018834,1.0259573574,0.2317260944
27000,2.0000018834,1.0259573574,0.2317260944
27001,2.0000018834,1.0259573574,0.2317260944
27002,2.0000018834,1.0259573574,0.2317260944
27003,2.0000018834,1.0259573574,0.2317260944
27004,2.0000018834,1.0259573574,0.2317260944
27005,2.0000018834,1.0259573574,0.2317260944
27006,2.0000018834,1.0259573574,0.2317260944
27007,2.0000018834,1.0259573574,0.2317260944
27008,2.0000018834,1.0259573574,0.2317260944
27009,2.0000018834,1.0259573574,0.2317260944
27010,2.0000018834,1.0259573574,0.2317260944
27011,2.0000018834,1.0259573574,0.2317260944
27012,2.0000018834,1.0259573574,0.2317260944
27013,2.0000018834,1.0259573574,0.2317260944
27014,2.0000018834,1.0259573574,0.2317260944
27015,2.0000018834,1.0259573574,0.2317260944
27016,2.0000018834,1.0259573574,0.2317260944
27017,2.0000018834,1.0259573574,0.2317260944
27018,2.0000018834,1.0259573574,0.2317260944
27019,2.0000018834,1.0259573574,0.2317260944
27020,2.0000018834,1.0259573574,0.2317260944
27021,2.0000018834,1.0259573574,0.2317260944
27022,2.0000018834,1.0259573574,0.2317260944
27023,2.0000018834,1.0259573574,0.2317260944
27024,2.0000018834,1.0259573574,0.2317260944
27025,2.0000018834,1.0259573574,0.2317260944
27026,2.0000018834,1.0259573574,0.2317260944
27027,2.0000018834,1.0259573574,0.2317260944
27028,2.0000018834,1.0259573574,0.2317260944
27029,2.0000018834,1.0259573574,0.2317260944
27030,2.0000018834,1.0259573574,0.2317260944
27031,2.0000018834,1.0259573574,0.2317260944
27032,2.0000018834,1.0259573574,0.2317260944
27033,2.0000018834,1.0259573574,0.2317260944
27034,2.0000018834,1.0259573574,0.2317260944
27035,2.0000018834,1.0259573574,0.2317260944
27036,2.0000018834,1.0259573574,0.2317260944
27037,2.0000018834,1.0259573574,0.2317260944
27038,2.0000018834,1.0259573574,0.2317260944
27039,2.0000018834,1.0259573574,0.2317260944
27040,2.0000018834,1.0259573574,0.2317260944
27041,2.0000018834,1.0259573574,0.2317260944
27042,2.0000018834,1.0259573574,0.2317260944
27043,2.0000018834,1.0259573574,0.2317260944
27044,2.0000018834,1.0259573574,0.2317260944
27045,2.0000018834,1.0259573574,0.2317260944
27046,2.0000018834,1.0259573574,0.2317260944
27047,2.0000018834,1.0259573574,0.2317260944
27048,2.0000018834,1.0259573574,0.2317260944
27049,2.0000018834,1.0259573574,0.2317260944
27050,2.0000018834,1.0259573574,0.2317260944
27051,2.0000018834,1.0259573574,0.2317260944
27052,2.0000018834,1.0259573574,0.2317260944
27053,2.0000018834,1.0259573574,0.2317260944
27054,2.0000018834,1.0259573574,0.2317260944
